"ID"	"flaeche_ID"	"PlcIndex"	"befundart"	"epoche"	"abschnitt"	"kultur"	"Quelle"	"X"	"Y"
0	1	5661	"Siedlung"	"undatiert"			"Schnitt"	"4491889.635000000000000"	"5738488.080000000000000"
0	1	5662	"Siedlung"	"Eisenzeit"			"Schnitt"	"4492105.668000000000000"	"5738130.047000000000000"
0	1	5663	"Siedlung"	"Bronzezeit"			"Schnitt"	"4492105.668000000000000"	"5738130.047000000000000"
0	1	5664	"Siedlung"	"undatiert"			"Schnitt"	"4492690.992000000000000"	"5737933.462000000000000"
0	1	5665	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491525.823000000000000"	"5738349.534000000000000"
0	1	5666	"Siedlung"	"Eisenzeit"			"Schnitt"	"4492114.947000000000000"	"5738125.198000000000000"
0	1	5667	"Siedlung"	"Bronzezeit"			"Schnitt"	"4492114.947000000000000"	"5738125.198000000000000"
0	1	5668	"Siedlung"	"undatiert"			"Schnitt"	"4499831.623000000000000"	"5733202.893000000000000"
0	1	5669	"Siedlung"	"undatiert"			"Schnitt"	"4499851.105000000000000"	"5733220.763000000000000"
0	1	5670	"Siedlung"	"undatiert"			"Schnitt"	"4492601.592000000000000"	"5737917.603000000000000"
0	1	5671	"Siedlung"	"undatiert"			"Schnitt"	"4494889.935000000000000"	"5735303.543000000000000"
0	1	5672	"Siedlung"	"undatiert"			"Schnitt"	"4499812.690000000000000"	"5733206.462000000000000"
0	1	5673	"Siedlung"	"Eisenzeit"			"Schnitt"	"4492219.794000000000000"	"5738086.451000000000000"
0	1	5674	"Siedlung"	"Bronzezeit"			"Schnitt"	"4492219.794000000000000"	"5738086.451000000000000"
0	1	5675	"Siedlung"	"Eisenzeit"			"Schnitt"	"4492225.474000000000000"	"5738072.708000000000000"
0	1	5676	"Siedlung"	"Bronzezeit"			"Schnitt"	"4492225.474000000000000"	"5738072.708000000000000"
0	1	5677	"Siedlung"	"Eisenzeit"			"Schnitt"	"4492278.523000000000000"	"5738067.379000000000000"
0	1	5678	"Siedlung"	"Bronzezeit"			"Schnitt"	"4492278.523000000000000"	"5738067.379000000000000"
0	1	5679	"Siedlung"	"undatiert"			"Schnitt"	"4499828.143000000000000"	"5733235.742000000000000"
0	1	5680	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491533.250000000000000"	"5738351.099000000000000"
0	1	5681	"Siedlung"	"undatiert"			"Schnitt"	"4499828.550000000000000"	"5733223.007000000000000"
0	1	5682	"Siedlung"	"Eisenzeit"			"Schnitt"	"4492312.852000000000000"	"5738069.694000000000000"
0	1	5683	"Siedlung"	"Bronzezeit"			"Schnitt"	"4492312.852000000000000"	"5738069.694000000000000"
0	1	5684	"Siedlung"	"Eisenzeit"			"Schnitt"	"4492205.552000000000000"	"5738074.591000000000000"
0	1	5685	"Siedlung"	"Bronzezeit"			"Schnitt"	"4492205.552000000000000"	"5738074.591000000000000"
0	1	5686	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491313.852000000000000"	"5738500.174000000000000"
0	1	5687	"Siedlung"	"undatiert"			"Schnitt"	"4491314.968000000000000"	"5738499.728000000000000"
0	1	5688	"Siedlung"	"undatiert"			"Schnitt"	"4492731.154000000000000"	"5737889.521000000000000"
0	1	5689	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491558.058000000000000"	"5738321.978000000000000"
0	1	5690	"Siedlung"	"undatiert"			"Schnitt"	"4492738.599000000000000"	"5737928.454000000000000"
0	1	5691	"Siedlung"	"undatiert"			"Schnitt"	"4492735.078000000000000"	"5737929.443000000000000"
0	1	5692	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491559.759000000000000"	"5738321.152000000000000"
0	1	5693	"Siedlung"	"Eisenzeit"			"Schnitt"	"4492604.206000000000000"	"5737916.284000000000000"
0	1	5694	"Siedlung"	"Bronzezeit"			"Schnitt"	"4492604.206000000000000"	"5737916.284000000000000"
0	1	5695	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491534.599000000000000"	"5738340.144000000000000"
0	1	5696	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491526.720000000000000"	"5738355.297000000000000"
0	1	5697	"Siedlung"	"undatiert"			"Schnitt"	"4492624.495000000000000"	"5737905.844000000000000"
0	1	5698	"Siedlung"	"Eisenzeit"			"Schnitt"	"4492618.856000000000000"	"5737919.535000000000000"
0	1	5699	"Siedlung"	"Bronzezeit"			"Schnitt"	"4492618.856000000000000"	"5737919.535000000000000"
0	1	5700	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491562.639000000000000"	"5738327.956000000000000"
0	1	5701	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491558.569000000000000"	"5738325.569000000000000"
0	1	5702	"Siedlung"	"undatiert"			"Schnitt"	"4497980.674000000000000"	"5733594.823000000000000"
0	1	5703	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491562.567000000000000"	"5738323.998000000000000"
0	1	5704	"Siedlung"	"undatiert"			"Schnitt"	"4492641.593000000000000"	"5737924.981000000000000"
0	1	5705	"Siedlung"	"undatiert"			"Schnitt"	"4492640.601000000000000"	"5737917.792000000000000"
0	1	5706	"Siedlung"	"undatiert"			"Schnitt"	"4491314.835000000000000"	"5738496.484000000000000"
0	1	5707	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491314.500000000000000"	"5738495.929000000000000"
0	1	5708	"Siedlung"	"undatiert"			"Schnitt"	"4493214.656000000000000"	"5737444.364000000000000"
0	1	5709	"Siedlung"	"undatiert"			"Schnitt"	"4493215.281000000000000"	"5737453.075000000000000"
0	1	5710	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491313.397000000000000"	"5738503.933000000000000"
0	1	5711	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491307.162000000000000"	"5738507.759000000000000"
0	1	5712	"unklar"	"undatiert"			"Schnitt"	"4493506.191000000000000"	"5737125.462000000000000"
0	1	5713	"unklar"	"undatiert"			"Schnitt"	"4493505.222000000000000"	"5737117.180000000000000"
0	1	5714	"Siedlung"	"undatiert"			"Schnitt"	"4497917.804000000000000"	"5733629.882000000000000"
0	1	5715	"Siedlung"	"undatiert"			"Schnitt"	"4497993.537000000000000"	"5733592.195000000000000"
0	1	5716	"Siedlung"	"Neolithikum"	"mittel"	"Baalberge"	"Schnitt"	"4491300.497000000000000"	"5738848.350000000000000"
0	1	5717	"Siedlung"	"Eisenzeit"			"Schnitt"	"4497912.036000000000000"	"5733580.271000000000000"
0	1	5718	"Siedlung"	"undatiert"			"Schnitt"	"4497988.098000000000000"	"5733593.550000000000000"
0	1	5719	"Siedlung"	"undatiert"			"Schnitt"	"4499824.047000000000000"	"5733200.736000000000000"
0	1	5720	"Siedlung"	"undatiert"			"Schnitt"	"4499807.185000000000000"	"5733172.772000000000000"
0	1	5721	"Siedlung"	"undatiert"			"Schnitt"	"4499849.971000000000000"	"5733226.011000000000000"
0	1	5722	"Siedlung"	"undatiert"			"Schnitt"	"4499850.196000000000000"	"5733220.485000000000000"
0	1	5723	"Siedlung"	"undatiert"			"Schnitt"	"4494884.377000000000000"	"5735046.749000000000000"
0	1	5724	"Siedlung"	"undatiert"			"Schnitt"	"4499843.819000000000000"	"5733209.952000000000000"
0	1	5725	"Siedlung"	"undatiert"			"Schnitt"	"4499839.620000000000000"	"5733206.692000000000000"
0	2	5726	"Siedlung"	"Eisenzeit"			"Schnitt"	"4500235.096000000000000"	"5733195.445000000000000"
0	2	5727	"Siedlung"	"Bronzezeit"			"Schnitt"	"4500235.096000000000000"	"5733195.445000000000000"
0	1	5728	"Siedlung"	"undatiert"			"Schnitt"	"4494883.895000000000000"	"5735048.938000000000000"
0	1	5729	"Siedlung"	"undatiert"			"Schnitt"	"4492654.528000000000000"	"5737905.106000000000000"
0	1	5730	"Siedlung"	"undatiert"			"Schnitt"	"4492654.199000000000000"	"5737881.323000000000000"
0	1	5731	"Siedlung"	"undatiert"			"Schnitt"	"4499793.123000000000000"	"5733149.049000000000000"
0	1	5732	"Siedlung"	"undatiert"			"Schnitt"	"4499186.229000000000000"	"5733314.330000000000000"
0	1	5733	"Siedlung"	"undatiert"			"Schnitt"	"4499223.338000000000000"	"5733321.875000000000000"
0	2	5734	"Siedlung"	"Eisenzeit"			"Schnitt"	"4500372.203000000000000"	"5733174.815000000000000"
0	2	5735	"Siedlung"	"Bronzezeit"			"Schnitt"	"4500372.203000000000000"	"5733174.815000000000000"
0	2	5736	"Siedlung"	"Eisenzeit"			"Schnitt"	"4500386.130000000000000"	"5733157.148000000000000"
0	2	5737	"Siedlung"	"Bronzezeit"			"Schnitt"	"4500386.130000000000000"	"5733157.148000000000000"
0	2	5738	"Siedlung"	"Eisenzeit"			"Schnitt"	"4500373.912000000000000"	"5733174.232000000000000"
0	2	5739	"Siedlung"	"Bronzezeit"			"Schnitt"	"4500373.912000000000000"	"5733174.232000000000000"
0	1	5740	"Siedlung"	"undatiert"			"Schnitt"	"4495777.977000000000000"	"5734308.268000000000000"
0	2	5741	"Siedlung"	"Eisenzeit"			"Schnitt"	"4500372.547000000000000"	"5733174.348000000000000"
0	2	5742	"Siedlung"	"Bronzezeit"			"Schnitt"	"4500372.547000000000000"	"5733174.348000000000000"
0	2	5743	"Siedlung"	"Eisenzeit"			"Schnitt"	"4500373.426000000000000"	"5733172.396000000000000"
0	2	5744	"Siedlung"	"Bronzezeit"			"Schnitt"	"4500373.426000000000000"	"5733172.396000000000000"
0	2	5745	"Siedlung"	"Eisenzeit"			"Schnitt"	"4500375.752000000000000"	"5733174.063000000000000"
0	2	5746	"Siedlung"	"Bronzezeit"			"Schnitt"	"4500375.752000000000000"	"5733174.063000000000000"
0	1	5747	"Siedlung"	"undatiert"			"Schnitt"	"4496504.648000000000000"	"5733790.243000000000000"
0	2	5748	"Siedlung"	"Eisenzeit"			"Schnitt"	"4500402.863000000000000"	"5733183.857000000000000"
0	2	5749	"Siedlung"	"Bronzezeit"			"Schnitt"	"4500402.863000000000000"	"5733183.857000000000000"
0	2	5750	"Siedlung"	"Eisenzeit"			"Schnitt"	"4500411.968000000000000"	"5733146.308000000000000"
0	2	5751	"Siedlung"	"Bronzezeit"			"Schnitt"	"4500411.968000000000000"	"5733146.308000000000000"
0	2	5752	"Siedlung"	"Eisenzeit"			"Schnitt"	"4500407.181000000000000"	"5733142.015000000000000"
0	2	5753	"Siedlung"	"Bronzezeit"			"Schnitt"	"4500407.181000000000000"	"5733142.015000000000000"
0	2	5754	"Siedlung"	"Eisenzeit"			"Schnitt"	"4500407.993000000000000"	"5733139.736000000000000"
0	2	5755	"Siedlung"	"Bronzezeit"			"Schnitt"	"4500407.993000000000000"	"5733139.736000000000000"
0	1	5756	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491525.196000000000000"	"5738337.765000000000000"
0	1	5757	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491560.741000000000000"	"5738325.248000000000000"
0	1	5758	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491587.633000000000000"	"5738297.300000000000000"
0	2	5759	"Siedlung"	"Eisenzeit"			"Schnitt"	"4500503.848000000000000"	"5733123.215000000000000"
0	2	5760	"Siedlung"	"Bronzezeit"			"Schnitt"	"4500503.848000000000000"	"5733123.215000000000000"
0	1	5761	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491531.162000000000000"	"5738335.090000000000000"
0	1	5762	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491555.991000000000000"	"5738326.892000000000000"
0	1	5763	"Siedlung"	"Eisenzeit"	"aelter"	"Hausurnenkultur"	"Schnitt"	"4491538.549000000000000"	"5738340.151000000000000"
0	1	5764	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491569.995000000000000"	"5738311.374000000000000"
0	1	5765	"Siedlung"	"undatiert"			"Schnitt"	"4494880.643000000000000"	"5735051.822000000000000"
0	1	5766	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491588.602000000000000"	"5738302.608000000000000"
0	1	5767	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491537.757000000000000"	"5738328.988000000000000"
0	1	5768	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491534.380000000000000"	"5738327.936000000000000"
0	1	5769	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491535.443000000000000"	"5738332.567000000000000"
0	1	5770	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491535.138000000000000"	"5738329.413000000000000"
0	1	5771	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491533.220000000000000"	"5738337.340000000000000"
0	1	5772	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491524.792000000000000"	"5738340.428000000000000"
0	1	5773	"Siedlung"	"Eisenzeit"		"Hallstatt D"	"Schnitt"	"4491759.861000000000000"	"5738348.041000000000000"
0	1	5774	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491539.824000000000000"	"5738325.003000000000000"
0	1	5775	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491538.361000000000000"	"5738326.956000000000000"
0	1	5776	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491536.225000000000000"	"5738322.675000000000000"
0	1	5777	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491536.430000000000000"	"5738327.661000000000000"
0	1	5778	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491534.609000000000000"	"5738325.338000000000000"
0	1	5779	"Siedlung"	"undatiert"			"Schnitt"	"4496404.520000000000000"	"5733756.627000000000000"
0	1	5780	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491530.659000000000000"	"5738332.937000000000000"
0	1	5781	"Siedlung"	"undatiert"			"Schnitt"	"4499415.710000000000000"	"5733239.257000000000000"
0	1	5782	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491528.958000000000000"	"5738332.461000000000000"
0	1	5783	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491569.922000000000000"	"5738323.102000000000000"
0	1	5784	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491526.439000000000000"	"5738339.156000000000000"
0	1	5785	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491538.333000000000000"	"5738331.708000000000000"
0	1	5786	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491538.333000000000000"	"5738331.708000000000000"
0	1	5787	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491538.173000000000000"	"5738334.733000000000000"
0	1	5788	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491533.645000000000000"	"5738331.782000000000000"
0	1	5789	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491533.645000000000000"	"5738331.782000000000000"
0	1	5790	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491542.693000000000000"	"5738331.646000000000000"
0	1	5791	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491531.241000000000000"	"5738325.036000000000000"
0	1	5792	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491531.241000000000000"	"5738325.036000000000000"
0	1	5793	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491584.171000000000000"	"5738304.036000000000000"
0	1	5794	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491581.389000000000000"	"5738308.157000000000000"
0	1	5795	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491555.886000000000000"	"5738326.574000000000000"
0	1	5796	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491550.146000000000000"	"5738316.013000000000000"
0	1	5797	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491547.699000000000000"	"5738321.898000000000000"
0	1	5798	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491592.263000000000000"	"5738300.799000000000000"
0	2	5799	"Siedlung"	"undatiert"			"Schnitt"	"4500373.685000000000000"	"5733219.525000000000000"
0	1	5800	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491566.312000000000000"	"5738322.266000000000000"
0	1	5801	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491564.346000000000000"	"5738326.639000000000000"
0	1	5802	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491563.194000000000000"	"5738321.641000000000000"
0	2	5803	"Siedlung"	"Eisenzeit"			"Schnitt"	"4500435.526000000000000"	"5733171.243000000000000"
0	2	5804	"Siedlung"	"Bronzezeit"			"Schnitt"	"4500435.526000000000000"	"5733171.243000000000000"
0	1	5805	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491340.733000000000000"	"5738474.085000000000000"
0	1	5806	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491763.342000000000000"	"5738329.383000000000000"
0	1	5807	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491747.883000000000000"	"5738331.396000000000000"
0	1	5808	"Siedlung"	"Neolithikum"	"spaet"	"Schnurkeramik"	"Schnitt"	"4494912.520000000000000"	"5735240.873000000000000"
0	1	5809	"Siedlung"	"Neolithikum"	"spaet"	"Schnurkeramik"	"Schnitt"	"4494874.645000000000000"	"5735113.218000000000000"
0	1	5810	"Siedlung"	"Eisenzeit"			"Schnitt"	"4494624.256000000000000"	"5735763.410000000000000"
0	1	5811	"Siedlung"	"Bronzezeit"			"Schnitt"	"4494624.256000000000000"	"5735763.410000000000000"
0	1	5812	"Siedlung"	"undatiert"			"Schnitt"	"4493869.392000000000000"	"5736700.449000000000000"
0	1	5813	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491750.265000000000000"	"5738342.651000000000000"
0	1	5814	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491761.918000000000000"	"5738333.175000000000000"
0	1	5815	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491748.970000000000000"	"5738338.288000000000000"
0	1	5816	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491772.194000000000000"	"5738327.550000000000000"
0	1	5817	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491772.194000000000000"	"5738327.550000000000000"
0	1	5818	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491749.519000000000000"	"5738316.091000000000000"
0	1	5819	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491749.519000000000000"	"5738316.091000000000000"
0	1	5820	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491749.442000000000000"	"5738314.035000000000000"
0	1	5821	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491774.702000000000000"	"5738325.625000000000000"
0	1	5822	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491774.702000000000000"	"5738325.625000000000000"
0	1	5823	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491005.547000000000000"	"5738729.371000000000000"
0	1	5824	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491767.305000000000000"	"5738338.258000000000000"
0	1	5825	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491760.378000000000000"	"5738335.410000000000000"
0	1	5826	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491747.869000000000000"	"5738339.881000000000000"
0	1	5827	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491752.483000000000000"	"5738271.522000000000000"
0	1	5828	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491752.483000000000000"	"5738271.522000000000000"
0	1	5829	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491751.498000000000000"	"5738331.350000000000000"
0	1	5830	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491751.498000000000000"	"5738331.350000000000000"
0	1	5831	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491760.128000000000000"	"5738328.207000000000000"
0	1	5832	"Siedlung"	"Eisenzeit"			"Schnitt"	"4491761.605000000000000"	"5738330.985000000000000"
0	1	5833	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491775.147000000000000"	"5738321.073000000000000"
0	1	5834	"Siedlung"	"Neolithikum"	"spaet"	"Schnurkeramik"	"Schnitt"	"4491707.313000000000000"	"5738219.768000000000000"
0	1	5835	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491324.580000000000000"	"5738476.845000000000000"
0	1	5836	"Siedlung"	"Eisenzeit"			"Schnitt"	"4492130.962000000000000"	"5738112.648000000000000"
0	1	5837	"Siedlung"	"Bronzezeit"			"Schnitt"	"4492130.962000000000000"	"5738112.648000000000000"
0	1	5838	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491753.256000000000000"	"5738254.705000000000000"
0	1	5839	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491753.024000000000000"	"5738252.489000000000000"
0	1	5840	"Siedlung"	"Eisenzeit"			"Schnitt"	"4494629.193000000000000"	"5735768.780000000000000"
0	1	5841	"Siedlung"	"Bronzezeit"			"Schnitt"	"4494629.193000000000000"	"5735768.780000000000000"
0	1	5842	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491763.877000000000000"	"5738339.665000000000000"
0	1	5843	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491759.100000000000000"	"5738340.207000000000000"
0	1	5844	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491760.064000000000000"	"5738337.084000000000000"
0	1	5845	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491763.916000000000000"	"5738336.475000000000000"
0	1	5846	"Siedlung"	"Neolithikum"	"spaet"	"Schnurkeramik"	"Schnitt"	"4492878.994000000000000"	"5737751.500000000000000"
0	1	5847	"Siedlung"	"Neolithikum"	"spaet"	"Schnurkeramik"	"Schnitt"	"4492879.631000000000000"	"5737749.551000000000000"
0	1	5848	"Siedlung"	"Neolithikum"	"spaet"	"Schnurkeramik"	"Schnitt"	"4492833.636000000000000"	"5737780.420000000000000"
0	2	5849	"Siedlung"	"undatiert"			"Schnitt"	"4500482.818000000000000"	"5733172.195000000000000"
0	1	5850	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491017.925000000000000"	"5738740.395000000000000"
0	1	5851	"Siedlung"	"Eisenzeit"			"Schnitt"	"4492131.577000000000000"	"5738111.076000000000000"
0	1	5852	"Siedlung"	"Bronzezeit"			"Schnitt"	"4492131.577000000000000"	"5738111.076000000000000"
0	1	5853	"Siedlung"	"Eisenzeit"			"Schnitt"	"4492130.248000000000000"	"5738114.305000000000000"
0	1	5854	"Siedlung"	"Bronzezeit"			"Schnitt"	"4492130.248000000000000"	"5738114.305000000000000"
0	1	5855	"Siedlung"	"Neolithikum"	"spaet"	"Schnurkeramik"	"Schnitt"	"4492833.259000000000000"	"5737781.679000000000000"
0	1	5856	"Siedlung"	"Neolithikum"	"spaet"	"Schnurkeramik"	"Schnitt"	"4492829.478000000000000"	"5737781.790000000000000"
0	1	5857	"Siedlung"	"Neolithikum"	"spaet"	"Schnurkeramik"	"Schnitt"	"4492829.922000000000000"	"5737779.760000000000000"
0	1	5858	"Siedlung"	"undatiert"			"Schnitt"	"4494250.276000000000000"	"5736257.377000000000000"
0	1	5859	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491576.756000000000000"	"5738313.923000000000000"
0	1	5860	"Siedlung"	"undatiert"			"Schnitt"	"4494559.743000000000000"	"5735867.201000000000000"
0	1	5861	"Siedlung"	"undatiert"			"Schnitt"	"4492215.210000000000000"	"5738089.634000000000000"
0	1	5862	"Siedlung"	"undatiert"			"Schnitt"	"4500061.662000000000000"	"5733151.552000000000000"
0	1	5863	"Siedlung"	"undatiert"			"Schnitt"	"4491719.562000000000000"	"5738270.402000000000000"
0	1	5864	"Siedlung"	"undatiert"			"Schnitt"	"4495150.159000000000000"	"5735041.987000000000000"
0	1	5865	"Siedlung"	"undatiert"			"Schnitt"	"4491769.963000000000000"	"5738312.081000000000000"
0	1	5866	"Siedlung"	"undatiert"			"Schnitt"	"4491773.051000000000000"	"5738337.480000000000000"
0	1	5867	"Siedlung"	"undatiert"			"Schnitt"	"4491767.741000000000000"	"5738340.507000000000000"
0	1	5868	"Siedlung"	"undatiert"			"Schnitt"	"4491695.240000000000000"	"5738175.298000000000000"
0	1	5869	"unklar"	"undatiert"			"Schnitt"	"4494723.332000000000000"	"5735603.517000000000000"
0	1	5870	"Siedlung"	"Bronzezeit"			"Schnitt"	"4491183.238000000000000"	"5738653.027000000000000"
0	1	5871	"Siedlung"	"undatiert"			"Schnitt"	"4494928.709000000000000"	"5734940.835000000000000"
0	1	5872	"Siedlung"	"undatiert"			"Schnitt"	"4495659.418000000000000"	"5734344.005000000000000"
0	1	5873	"unklar"	"undatiert"			"Schnitt"	"4500011.808000000000000"	"5733201.084000000000000"
0	1	5874	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	"4491574.488000000000000"	"5738310.761000000000000"
0	1	5875	"Siedlung"	"undatiert"			"Schnitt"	"4494923.750000000000000"	"5734942.142000000000000"
0	1	5876	"Siedlung"	"undatiert"			"Schnitt"	"4494024.678000000000000"	"5736498.973000000000000"
0	1	5877	"Siedlung"	"undatiert"			"Schnitt"	"4493065.014000000000000"	"5737608.358000000000000"
0	1	5878	"unklar"	"undatiert"			"Schnitt"	"4500010.515000000000000"	"5733204.500000000000000"
0	1	5879	"unklar"	"undatiert"			"Schnitt"	"4494958.355000000000000"	"5734872.823000000000000"
0	1	5880	"unklar"	"undatiert"			"Schnitt"	"4494956.163000000000000"	"5734871.406000000000000"
0	1	5881	"unklar"	"undatiert"			"Schnitt"	"4494922.675000000000000"	"5734940.771000000000000"
0	1	5882	"unklar"	"undatiert"			"Schnitt"	"4494901.807000000000000"	"5735006.154000000000000"
0	1	5883	"unklar"	"undatiert"			"Schnitt"	"4494920.121000000000000"	"5734961.002000000000000"
0	1	5884	"unklar"	"undatiert"			"Schnitt"	"4494888.777000000000000"	"5735033.309000000000000"
